file_a_name,file_b_name,class_a_name,class_b_name,file_a_path,file_b_path,is_equal
2073326100.tif,2060020129_2060020145.tif,file_folder,questionnaire,train/file_folder/2073326100.tif,train/questionnaire/2060020129_2060020145.tif,0
71388637.tif,0001243854.tif,advertisement,memo,train/advertisement/71388637.tif,train/memo/0001243854.tif,0
87103743.tif,80701394.tif,invoice,invoice,train/invoice/87103743.tif,train/invoice/80701394.tif,1
1000286354.tif,2501023665.tif,news_article,news_article,train/news_article/1000286354.tif,train/news_article/2501023665.tif,1
2042550192.tif,2062097819.tif,file_folder,file_folder,train/file_folder/2042550192.tif,train/file_folder/2062097819.tif,1
2023682868_2023682872.tif,2043119179_2043119208.tif,questionnaire,questionnaire,train/questionnaire/2023682868_2023682872.tif,train/questionnaire/2043119179_2043119208.tif,1
0000166270.tif,505936891+-6896.tif,questionnaire,questionnaire,train/questionnaire/0000166270.tif,train/questionnaire/505936891+-6896.tif,1
83768979.tif,50438300-8302.tif,news_article,resume,train/news_article/83768979.tif,train/resume/50438300-8302.tif,0
18004841.tif,09005334.tif,budget,budget,train/budget/18004841.tif,train/budget/09005334.tif,1
0071000492.tif,0060071710.tif,file_folder,file_folder,train/file_folder/0071000492.tif,train/file_folder/0060071710.tif,1
2031299179.tif,2069718881.tif,specification,specification,train/specification/2031299179.tif,train/specification/2069718881.tif,1
tim00781.84.tif,2041379010.tif,budget,budget,train/budget/tim00781.84.tif,train/budget/2041379010.tif,1
tob11433.15.tif,2065259235_9238.tif,news_article,budget,train/news_article/tob11433.15.tif,train/budget/2065259235_9238.tif,0
2081471503_1508.tif,524483561+-3562.tif,presentation,invoice,train/presentation/2081471503_1508.tif,train/invoice/524483561+-3562.tif,0
1003184438_1003184439.tif,50184105-4105.tif,memo,memo,train/memo/1003184438_1003184439.tif,train/memo/50184105-4105.tif,1
1001802602_1001802604.tif,1001895675_5681.tif,memo,scientific_report,train/memo/1001802602_1001802604.tif,train/scientific_report/1001895675_5681.tif,0
2063180926_0929.tif,2060319357_2060319361.tif,budget,budget,train/budget/2063180926_0929.tif,train/budget/2060319357_2060319361.tif,1
520526601+-6601.tif,0001003394.tif,invoice,memo,train/invoice/520526601+-6601.tif,train/memo/0001003394.tif,0
504526150.tif,508586082_508586090.tif,specification,specification,train/specification/504526150.tif,train/specification/508586082_508586090.tif,1
2048747539.tif,517619214+-9215.tif,questionnaire,questionnaire,train/questionnaire/2048747539.tif,train/questionnaire/517619214+-9215.tif,1
11299947-9949.tif,1003156865_1003156915.tif,resume,scientific_report,train/resume/11299947-9949.tif,train/scientific_report/1003156865_1003156915.tif,0
2505640122_0124.tif,2048743212.tif,questionnaire,questionnaire,train/questionnaire/2505640122_0124.tif,train/questionnaire/2048743212.tif,1
2505101333_1343.tif,50282589.tif,presentation,file_folder,train/presentation/2505101333_1343.tif,train/file_folder/50282589.tif,0
10202465_10202470.tif,2064517441.tif,scientific_report,scientific_report,train/scientific_report/10202465_10202470.tif,train/scientific_report/2064517441.tif,1
10033656.tif,50466623-6624.tif,resume,resume,train/resume/10033656.tif,train/resume/50466623-6624.tif,1
501461410+-1413.tif,2083778717.tif,advertisement,news_article,train/advertisement/501461410+-1413.tif,train/news_article/2083778717.tif,0
81305424.tif,2501123733_2501123736.tif,scientific_report,scientific_report,train/scientific_report/81305424.tif,train/scientific_report/2501123733_2501123736.tif,1
2030994204.tif,50464335-4336.tif,file_folder,resume,train/file_folder/2030994204.tif,train/resume/50464335-4336.tif,0
2056975778.tif,2028717172.tif,invoice,invoice,train/invoice/2056975778.tif,train/invoice/2028717172.tif,1
2501066615.tif,13013769.tif,news_article,budget,train/news_article/2501066615.tif,train/budget/13013769.tif,0
PUBLICATIONS018696-8.tif,50128109-8109.tif,scientific_publication,scientific_report,train/scientific_publication/PUBLICATIONS018696-8.tif,train/scientific_report/50128109-8109.tif,0
2060054956_2060054985.tif,0000960762.tif,questionnaire,memo,train/questionnaire/2060054956_2060054985.tif,train/memo/0000960762.tif,0
50374819-4819.tif,2078153222.tif,scientific_publication,invoice,train/scientific_publication/50374819-4819.tif,train/invoice/2078153222.tif,0
517501362_517501363.tif,2505231173_1193.tif,advertisement,scientific_report,train/advertisement/517501362_517501363.tif,train/scientific_report/2505231173_1193.tif,0
50251538-1547.tif,1003537864-b.tif,scientific_publication,news_article,train/scientific_publication/50251538-1547.tif,train/news_article/1003537864-b.tif,0
505924797+-4797.tif,2060460465_0470.tif,questionnaire,questionnaire,train/questionnaire/505924797+-4797.tif,train/questionnaire/2060460465_0470.tif,1
10421352_10421367.tif,504686851.tif,scientific_publication,advertisement,train/scientific_publication/10421352_10421367.tif,train/advertisement/504686851.tif,0
titx1001.35_titx1001.97.tif,2071251839_1855.tif,budget,budget,train/budget/titx1001.35_titx1001.97.tif,train/budget/2071251839_1855.tif,1
2031315187.tif,2505123232_3234.tif,specification,invoice,train/specification/2031315187.tif,train/invoice/2505123232_3234.tif,0
03842233.tif,2023779500_2023779523.tif,questionnaire,scientific_report,train/questionnaire/03842233.tif,train/scientific_report/2023779500_2023779523.tif,0
2065185066.tif,2021542199.tif,news_article,file_folder,train/news_article/2065185066.tif,train/file_folder/2021542199.tif,0
50685711-5712.tif,50569111-9114.tif,resume,resume,train/resume/50685711-5712.tif,train/resume/50569111-9114.tif,1
2028724473.tif,0000082106.tif,invoice,memo,train/invoice/2028724473.tif,train/memo/0000082106.tif,0
2057999633.tif,10117030.tif,specification,scientific_publication,train/specification/2057999633.tif,train/scientific_publication/10117030.tif,0
94612682_2685.tif,98227092.tif,scientific_publication,advertisement,train/scientific_publication/94612682_2685.tif,train/advertisement/98227092.tif,0
0000253101.tif,2041719559_2041719569.tif,budget,budget,train/budget/0000253101.tif,train/budget/2041719559_2041719569.tif,1
2057077428.tif,01839480_9484.tif,scientific_publication,questionnaire,train/scientific_publication/2057077428.tif,train/questionnaire/01839480_9484.tif,0
60001274_60001276.tif,ti31679350.tif,scientific_publication,news_article,train/scientific_publication/60001274_60001276.tif,train/news_article/ti31679350.tif,0
2028728104.tif,tnwl0025821.tif,invoice,budget,train/invoice/2028728104.tif,train/budget/tnwl0025821.tif,0
2057679815.tif,2069735616.tif,specification,specification,train/specification/2057679815.tif,train/specification/2069735616.tif,1
2040957113.tif,96355018.tif,budget,budget,train/budget/2040957113.tif,train/budget/96355018.tif,1
0013003289.tif,2024843504_2024843580.tif,presentation,presentation,train/presentation/0013003289.tif,train/presentation/2024843504_2024843580.tif,1
2056139223.tif,2501562694.tif,scientific_publication,file_folder,train/scientific_publication/2056139223.tif,train/file_folder/2501562694.tif,0
2057416899_2057416900.tif,tob06306.74.tif,specification,news_article,train/specification/2057416899_2057416900.tif,train/news_article/tob06306.74.tif,0
2063273345.tif,2504104635.tif,budget,scientific_report,train/budget/2063273345.tif,train/scientific_report/2504104635.tif,0
2026210416_2026210453.tif,0000349396.tif,presentation,memo,train/presentation/2026210416_2026210453.tif,train/memo/0000349396.tif,0
2057416751_2057416752.tif,504560158+-0158.tif,specification,specification,train/specification/2057416751_2057416752.tif,train/specification/504560158+-0158.tif,1
517230350.tif,87762650.tif,advertisement,news_article,train/advertisement/517230350.tif,train/news_article/87762650.tif,0
2030542076_2030542078.tif,50034122_50034133.tif,specification,scientific_publication,train/specification/2030542076_2030542078.tif,train/scientific_publication/50034122_50034133.tif,0
0001006938.tif,83145265_5285.tif,scientific_report,scientific_report,train/scientific_report/0001006938.tif,train/scientific_report/83145265_5285.tif,1
82262361.tif,502218311.tif,advertisement,advertisement,train/advertisement/82262361.tif,train/advertisement/502218311.tif,1
1005145856.tif,10028418.tif,scientific_publication,scientific_publication,train/scientific_publication/1005145856.tif,train/scientific_publication/10028418.tif,1
0060235840.tif,2037009193.tif,file_folder,memo,train/file_folder/0060235840.tif,train/memo/2037009193.tif,0
00074314_00074321.tif,2023095573_2023095623.tif,scientific_report,scientific_report,train/scientific_report/00074314_00074321.tif,train/scientific_report/2023095573_2023095623.tif,1
03754798.tif,50210905-0911.tif,scientific_publication,resume,train/scientific_publication/03754798.tif,train/resume/50210905-0911.tif,0
0000319926.tif,89688135.tif,memo,budget,train/memo/0000319926.tif,train/budget/89688135.tif,0
1002402501-a.tif,2073326100.tif,news_article,file_folder,train/news_article/1002402501-a.tif,train/file_folder/2073326100.tif,0
2084395521_5522.tif,1000121115.tif,advertisement,news_article,train/advertisement/2084395521_5522.tif,train/news_article/1000121115.tif,0
60036790.tif,2050056255.tif,file_folder,scientific_report,train/file_folder/60036790.tif,train/scientific_report/2050056255.tif,0
50227625-7633.tif,50411222-1223.tif,scientific_publication,resume,train/scientific_publication/50227625-7633.tif,train/resume/50411222-1223.tif,0
2078617605_7608.tif,502298984+-8984.tif,presentation,invoice,train/presentation/2078617605_7608.tif,train/invoice/502298984+-8984.tif,0
93768750_93768753.tif,2041719126.tif,presentation,budget,train/presentation/93768750_93768753.tif,train/budget/2041719126.tif,0
91514569.tif,10021996.tif,invoice,file_folder,train/invoice/91514569.tif,train/file_folder/10021996.tif,0
2057486202_2057486203.tif,2069729645.tif,specification,specification,train/specification/2057486202_2057486203.tif,train/specification/2069729645.tif,1
03754798.tif,50643431-3431.tif,scientific_publication,scientific_publication,train/scientific_publication/03754798.tif,train/scientific_publication/50643431-3431.tif,1
2065185066.tif,09005401.tif,news_article,budget,train/news_article/2065185066.tif,train/budget/09005401.tif,0
93293572_3575.tif,2040765840.tif,budget,budget,train/budget/93293572_3575.tif,train/budget/2040765840.tif,1
87839078.tif,50002543_50002563.tif,scientific_report,scientific_report,train/scientific_report/87839078.tif,train/scientific_report/50002543_50002563.tif,1
ti04472267_2270.tif,2042403976_2042403977.tif,news_article,news_article,train/news_article/ti04472267_2270.tif,train/news_article/2042403976_2042403977.tif,1
504979538_504979562.tif,2022981221.tif,specification,advertisement,train/specification/504979538_504979562.tif,train/advertisement/2022981221.tif,0
2057077428.tif,2058176201.tif,scientific_publication,file_folder,train/scientific_publication/2057077428.tif,train/file_folder/2058176201.tif,0
2504061681.tif,0001247335.tif,news_article,memo,train/news_article/2504061681.tif,train/memo/0001247335.tif,0
92063102.tif,24012435.tif,budget,budget,train/budget/92063102.tif,train/budget/24012435.tif,1
515313892+-3893.tif,0000227939.tif,questionnaire,questionnaire,train/questionnaire/515313892+-3893.tif,train/questionnaire/0000227939.tif,1
517157472_517157485.tif,2029118241_2029118242.tif,advertisement,scientific_report,train/advertisement/517157472_517157485.tif,train/scientific_report/2029118241_2029118242.tif,0
516425495+-5497.tif,2075562640.tif,advertisement,file_folder,train/advertisement/516425495+-5497.tif,train/file_folder/2075562640.tif,0
2057460785_2057460786.tif,2030542076_2030542078.tif,specification,specification,train/specification/2057460785_2057460786.tif,train/specification/2030542076_2030542078.tif,1
93415069.tif,1002763397.tif,advertisement,advertisement,train/advertisement/93415069.tif,train/advertisement/1002763397.tif,1
1001861385.tif,2010009792.tif,memo,memo,train/memo/1001861385.tif,train/memo/2010009792.tif,1
0000997620.tif,0001006938.tif,questionnaire,scientific_report,train/questionnaire/0000997620.tif,train/scientific_report/0001006938.tif,0
1001895675_5681.tif,2064511195.tif,scientific_report,scientific_report,train/scientific_report/1001895675_5681.tif,train/scientific_report/2064511195.tif,1
50438300-8302.tif,50537252-7253.tif,resume,resume,train/resume/50438300-8302.tif,train/resume/50537252-7253.tif,1
2505314350_4372.tif,82784140_82784150.tif,presentation,questionnaire,train/presentation/2505314350_4372.tif,train/questionnaire/82784140_82784150.tif,0
50615900-5905.tif,1002966755_6762.tif,scientific_publication,scientific_publication,train/scientific_publication/50615900-5905.tif,train/scientific_publication/1002966755_6762.tif,1
2023106742_2023106755.tif,0060077782.tif,presentation,specification,train/presentation/2023106742_2023106755.tif,train/specification/0060077782.tif,0
0060373152.tif,0001250138.tif,questionnaire,questionnaire,train/questionnaire/0060373152.tif,train/questionnaire/0001250138.tif,1
71200766.tif,2076121195_1315.tif,advertisement,scientific_report,train/advertisement/71200766.tif,train/scientific_report/2076121195_1315.tif,0
tnwl0025821.tif,tob13713.91.tif,budget,budget,train/budget/tnwl0025821.tif,train/budget/tob13713.91.tif,1
01133083.tif,70108942-8943.tif,presentation,news_article,train/presentation/01133083.tif,train/news_article/70108942-8943.tif,0
2048217144.tif,ti04472267_2270.tif,news_article,news_article,train/news_article/2048217144.tif,train/news_article/ti04472267_2270.tif,1
94004160.tif,1001835861.tif,memo,memo,train/memo/94004160.tif,train/memo/1001835861.tif,1
502218311.tif,1003105533.tif,advertisement,memo,train/advertisement/502218311.tif,train/memo/1003105533.tif,0
2081937408.tif,2028721447.tif,presentation,invoice,train/presentation/2081937408.tif,train/invoice/2028721447.tif,0
0060033765.tif,93503361.tif,presentation,budget,train/presentation/0060033765.tif,train/budget/93503361.tif,0
86236581_6588.tif,2077124790_4804.tif,presentation,presentation,train/presentation/86236581_6588.tif,train/presentation/2077124790_4804.tif,1
2084020329.tif,2084503124.tif,invoice,file_folder,train/invoice/2084020329.tif,train/file_folder/2084503124.tif,0
514306031+-6031.tif,84003510_84003518.tif,advertisement,questionnaire,train/advertisement/514306031+-6031.tif,train/questionnaire/84003510_84003518.tif,0
